source_id,solution_id,designation,source_id_2,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,x_pc,y_pc,z_pc,delta_r_pc,delta_ra,delta_dec,delta_parallax,delta_pmra,delta_pmra_km_s,delta_pmra_prime_km_s,delta_pmdec,delta_pmdec_km_s,delta_pmdec_prime_km_s,delta_x_pc,delta_y_pc,delta_z_pc,delta_mu_km_s,delta_mu_prime_km_s
2100408714792037504,1636042515805110273,Gaia EDR3 2100408714792037504,2100408714792037504,1089575849,2016.0,287.2682259525943,0.03056393,39.350634706481344,0.034501300000000006,2.343922573356032,0.03567288,65.70600999999999,1.9885564999999998,1.6480999031867194,0.04156462,-1.1127101241552455,0.04373638,-0.08711633,-0.09814274,-0.23799193,0.052427392,0.043459337,0.05372871,-0.34337458,-0.009607292,-0.020512553,-0.11493443,426,0,421,5,0.86255765,459.46896,0.11315208,0.9957816999999999,31,False,1.3420288999999999,,,,,,,,49,28,0.06401438,51,23,0,0.0036215007,131.18301,0,0,1.0292431999999998,0.18222919,0.117999054,0.20270912,0.11298481,-118.063255,67.81000999999999,-19.955263000000002,-37.646194,False,423,5312.874939655886,2.8861752,1840.8013,16.374043,48,1501.6418573017295,8.194497,183.25003,17.397126999999998,45,5625.667532612737,8.964704,627.5353,15.37246,0.0,3.0,0.0,1.0,0.0,1.3415165,2.0246668000000003,1.0230846,1.0015821,,,0,,,,70.4231200521243,13.663523193884261,298.3582072424473,61.10080291930997,-7982.807894210308,390.596428416948,121.22430284948283,96.7325534382404,3.211558114851073,-2.2260928158689737,-0.6647519636924719,-0.06755590420883184,-0.1366285611050393,0.011421484502077016,0.2024908335256066,0.4095279538564269,0.5760354516814395,38.28735058521852,88.70683810506966,4.728906136472062,0.43171808938179224,0.5761486717003445
2091456662918870912,1636042515805110273,Gaia EDR3 2091456662918870912,2091456662918870912,1786265785,2016.0,280.91938741901316,0.020925013,33.57981867789987,0.023761387999999998,2.549167513310544,0.026479704,96.26873,3.2983190000000002,0.0045745908593698426,0.027371998999999998,-3.2983159249096934,0.030567507999999997,0.02095511,-0.09291207,0.026231794,0.029661529,-0.05180006,0.02470288,-0.16470282,-0.06480601,0.049123275999999994,0.08762864,412,0,412,0,29.526052000000004,1973.9813,0.27674907,51.448418,31,False,1.4878149999999999,,,,,,,,48,28,0.043029252000000004,52,19,0,0.019064113,0.36750063,20,0,2.1957892999999995,0.22849308,0.1330481,0.09958105,0.16482031,-59.42515,-87.04189000000001,-26.274176,35.747227,False,409,53503.999946711374,33.315258,1605.9908,13.866401999999999,46,25135.030587039044,50.995007,492.892,14.337844,46,41214.474738435856,52.84484499999999,779.9148,13.210270999999999,0.0,2.0,0.0,0.0,0.0,1.240085,1.127573,0.47144222,0.6561308000000001,,,0,,,,62.86301270251521,16.099464503274554,286.5663246204517,56.39283745176626,-7949.783688872318,335.41017364682955,129.14295969936694,79.80556600136514,-3.137280418730086,-7.996908844450445,-0.45950702373795993,-1.7110812165361815,-3.1819525101206407,-2.08218353105198,-1.9831149672288413,-3.6878305873788975,-1.830829341596985,71.3115559232092,33.5205833349512,12.647562986356178,4.870822950782591,2.772620481608787
2090268125209613824,1636042515805110273,Gaia EDR3 2090268125209613824,2090268125209613824,427226830,2016.0,282.6462313429675,0.012252792,32.041115234468684,0.014256257,3.290054370888458,0.016078822,204.62036,4.6170860000000005,1.7744006699758188,0.015746918000000002,-4.262509448830603,0.017607374,0.043163195,-0.01813169,-0.1526336,-0.03200352,0.03728083,-0.045370832,-0.30313870000000004,-0.21818843,-0.027450675,0.08486865,406,0,402,4,-1.8863868000000001,340.6007,0.0,0.0,31,False,1.3973951,,,,,,,,47,26,0.025194835,52,24,0,0.020659152,148.86476000000002,0,0,0.9329867000000001,0.21387681,0.10661414,0.03533828,0.31158063,-81.60424,-88.481094,-51.395668,37.37766,False,408,31354.83558460332,26.718315000000004,1173.5334,14.446606,51,11193.435582051698,30.535465000000002,366.57166,15.216134,51,29121.823386976557,60.755756000000005,479.32617,13.587349,0.0,3.0,0.0,0.0,0.0,1.2857748,1.6287851,0.7695284,0.85925674,,,0,,,,61.976272336259115,14.165278773676546,288.71439823581716,54.66182706852682,-7983.320090746918,260.1510856140553,94.82744327106218,60.32052092090031,-1.4104364947757517,-9.535612287881634,0.28137983383995424,0.058744862580267565,0.08464245710045287,0.12792338235842038,-2.9473084911497507,-4.246625518666878,-1.365012263002036,37.77515404860878,-41.73850469782303,-21.667953441948583,4.247468968849183,1.3709933879854994
2040805387744533120,1636042515805110273,Gaia EDR3 2040805387744533120,2040805387744533120,435623745,2016.0,285.38660624868857,0.059678525,29.525462923161225,0.075729564,2.4836590910538074,0.08884856,27.953846000000002,4.298218,1.8298525954748992,0.07710263,-3.889256346320765,0.08745138,-0.023348873,-0.04676276,0.022586856000000002,-0.0455371,0.22036867,-0.1001428,-0.19586897,-0.18389352,-0.08831784,0.044388205,471,0,470,1,0.5928826,505.0139,0.052561197000000004,0.04277824,31,False,1.2854332,,,,,,,,55,27,0.123313256,59,26,0,0.005788021700000001,51.145508,0,0,1.0187829,0.25272680000000003,0.22156337,0.12722543,0.27904758,-101.723,82.1852,-2.829308,-38.638737,False,476,1266.5186677463655,1.3547392,934.8800699999999,17.930838,59,262.88810598612184,7.510656,35.002018,19.289114,58,1526.3423819748364,7.442830000000001,205.07553000000001,16.788764999999998,0.0,1.0,0.0,2.0,0.0,1.4127154,2.5003490000000004,1.3582763999999998,1.1420727,,,0,,,,60.61652188493482,10.985926266467017,291.92162714407607,51.80021182974797,-7927.845386531317,344.40564673792824,97.03255290010819,104.31660179282962,1.3299384109453172,-12.051264599189093,-0.5250154459946965,0.11419678807934797,0.2179632876631369,0.5320776244501282,-2.5740553886399127,-4.913006614031315,-1.8775865075616653,93.24985826421016,42.516056426049886,-19.462843812902577,4.917839158033167,1.9515218911962282
2041167436304241536,1636042515805110273,Gaia EDR3 2041167436304241536,2041167436304241536,1323645798,2016.0,286.0419794913907,0.032209028,30.81715543919643,0.04231932,2.7240030496117282,0.049962364,54.5211,4.6911817000000005,2.3699209445586003,0.04406135,-4.0485377754399465,0.05604601,-0.09773861,-0.08662244,0.010306352,-0.031188253,0.2142721,-0.071509495,-0.04915806,-0.17682795,-0.017378878,-0.023330534,411,0,409,2,1.0191162,452.13144000000005,0.068868905,0.26189503,31,False,1.2830104,,,,,,,,47,25,0.077529736,51,22,0,0.012435706000000001,169.19019,1,0,1.035231,0.22379988,0.23606692,0.08290966,0.22791485,-72.36156,79.93831999999999,-14.211088,-37.253754,False,408,4197.399222970066,2.9055652999999997,1444.6068,16.629915,47,864.2975429488791,7.9816009999999995,108.28623,17.996883,45,5070.478079432767,8.497405,596.7090000000001,15.485273000000001,0.0,0.0,0.0,0.0,0.0,1.4139173,2.5116099999999997,1.3669681999999999,1.1446418999999999,,,0,,,,62.05298005771699,11.02093658668776,293.2091128364978,52.97158754980555,-7952.920611825231,318.3141842711531,90.54695294076231,74.77211780846582,1.985311653647443,-10.759572083153888,-0.2846714874367757,0.654265137163049,1.1385907069682286,1.0375610644017963,-2.7333368177590947,-4.756713636323615,-1.8406166287023416,68.17463297029553,16.424593959274773,-25.948443772248453,4.891085095966071,2.11291328175535
2090671474178253056,1636042515805110273,Gaia EDR3 2090671474178253056,2090671474178253056,1336837277,2016.0,282.9045004111808,0.012413218,33.2268565749594,0.014724724,2.763970199441633,0.01646898,167.82886000000002,3.4283779,0.4974426217215971,0.016436752,-3.392097409675856,0.01782929,-0.002840144,-0.07007713,-0.100953005,-0.06463176,0.20731743,-0.10289404,-0.30388173,-0.11247474,-0.17878015,0.012415836000000001,434,0,431,3,1.2064424999999999,449.8198,0.0,0.0,31,False,1.3693864,,,,,,,,50,29,0.02542938,53,24,0,0.008217881,174.50395,0,0,1.0408224,0.09789204,0.13907437,0.109420195,0.14156167,-115.32543999999999,83.40337,-22.584518,43.858112,False,429,30241.127192670523,17.005775,1778.2856,14.485872,46,9731.686794753885,22.028372,441.77966,15.368072,47,29884.087429445568,48.11785,621.0603,13.559296,0.0,0.0,0.0,1.0,0.0,1.3099966,1.8087758999999999,0.8821993,0.9265766,,,0,,,,63.188913476918465,14.434542735626614,289.41205809120817,55.799822401430575,-7963.7049156643025,312.7111773309307,110.58251780023306,58.70024497766908,-1.152167426562471,-8.349870947390919,-0.24470433760687094,-1.2182131856739542,-2.0893509004333226,-1.6259321674491332,-2.0768964519950037,-3.562073964650004,-1.3709235451487014,57.39032913122446,10.821587019052345,-5.9128789127777,4.129619608968717,2.1267549881895
4585316362341969408,1636042515805110273,Gaia EDR3 4585316362341969408,4585316362341969408,1706639135,2016.0,276.54006306227217,0.06104045,26.54914292730677,0.08041912,2.621594731695036,0.10393028,25.224552,5.222841000000001,0.8126840504198218,0.08520616,-5.159225557456819,0.09675658,-0.070177354,-0.02110349,0.019664631999999998,-0.08372667,0.15449028,-0.09500752,-0.120376796,0.054809548,-0.072045945,-0.08694339,476,0,476,0,-0.6242926999999999,670.21655,0.48876926,4.398328299999999,95,False,,1.1473547,0.021272995,-0.052423615,0.018640538999999998,-0.12699963,-0.11473762,-0.07629801,54,26,0.13591407,55,21,0,0.009394044,63.367977,0,0,0.9790028000000001,0.25849962,0.2520582,0.022559466,0.14149408,-101.16595,85.13511,56.066246,35.301765,False,471,1454.864792888637,2.018665,720.70636,17.78031,50,167.19449918495366,7.580966,22.054512,19.780487,51,2117.8495551076307,8.134195,260.36374,16.433157,0.0,1.0,0.0,2.0,0.0,1.5706229,3.3473300000000004,2.0001773999999997,1.3471527,,,0,,,,54.58035799383425,16.944242933164762,279.07902257718456,49.782509308587706,-7910.214487311961,297.35764562980216,131.42812918042077,111.97351205385097,-7.51660477547108,-15.027584595043546,-0.38707980535346787,-0.9029717569757294,-1.6327889629914767,0.24389273408723372,-3.8440245997759668,-6.950916118354996,-3.1130595638590512,110.8807574835655,-4.531944682076187,14.932732467410005,7.140114472616953,3.1225988397286724
4584851341941615616,1636042515805110273,Gaia EDR3 4584851341941615616,4584851341941615616,21997282,2016.0,276.94340013019826,0.0086523965,25.87221905507488,0.011642608999999998,2.860950796479292,0.014540615,196.75583999999998,5.443528700000001,0.8080538195524891,0.011404086,-5.383219648704093,0.013979783999999999,0.014731383999999998,-0.06419333,0.017673163000000002,-0.12005737,0.011259703999999999,-0.14495184,-0.15427387,-0.117424265,0.0452165,0.11179837,563,0,561,2,-0.19161691,545.2271,0.0,0.0,31,False,1.4403553,,,,,,,,65,30,0.019735804,66,28,0,0.004281679,12.880319,0,0,0.993661,0.26569440000000005,0.24844055,0.046931102999999995,0.204065,-97.705826,-89.932144,-31.654718,30.189049,False,537,42286.267473814354,41.188503000000004,1026.6522,14.121868,59,17330.8850904814,63.749287,271.86008,14.741489999999999,60,35686.953055675265,80.07030999999999,445.6952,13.366622,0.0,3.0,0.0,1.0,0.0,1.2537838,1.3748684,0.61962223,0.75524616,,,0,,,,54.072525267814854,16.35057341960183,279.55927676982776,49.081350880854714,-7924.923554180361,271.59170143115307,118.69504666298283,100.85531521100111,-7.113267707544992,-15.704508467275438,-0.14772374056921178,-0.9076019878430621,-1.5038568371426833,0.03322700755884178,-4.068018691023241,-6.740529223231905,-2.5133203808474334,96.17169061516597,-30.29788888072528,2.19964994997207,6.906252210559944,2.5135400078006325
2103454877396849280,1636042515805110273,Gaia EDR3 2103454877396849280,2103454877396849280,1339038825,2016.0,284.71632077340763,0.013446323,40.69601968702839,0.015219356000000002,2.8040706890001714,0.016214797,172.93283,1.4397,1.1547861006883564,0.017708053999999997,-0.8597705112362042,0.020136997,-0.12067456,0.061660915999999996,0.042635787,-0.055495672,0.08983949,-0.08336936,-0.105376184,-0.16059327,-0.029571818,-0.008809019,335,0,335,0,0.65390867,347.5398,0.01435125,0.08215492,31,False,1.4305417999999999,,,,,,,,39,26,0.027907895,42,15,0,0.004645853,115.78311000000001,0,0,1.0245426,0.19162059,0.16482271,0.092034675,0.08364652,-84.53087,63.894859999999994,20.05526,35.230133,False,351,30046.109322224635,9.222635,3257.866,14.492896,38,11991.785287038034,16.37049,732.52454,15.141333,39,25755.60007973508,19.580856,1315.346,13.720716,0.0,1.0,0.0,0.0,0.0,1.2563152,1.4206161,0.64843655,0.7721796,,,0,,,,70.90708291822155,15.989318209156814,294.9793394031976,62.86486572858156,-8009.582719881372,323.9682763696382,118.74822277895328,25.001636610820945,0.6596529356643828,-0.8807078353219282,-0.20460384804833254,-0.5608697067071948,-0.9481880356889625,-0.8787608691794891,0.4554304464446479,0.769935860759082,0.8959499197927981,11.51252491415471,22.078686057759853,2.2528260659425143,1.2214179385888033,1.2549688936295642
2049684047216293376,1636042515805110273,Gaia EDR3 2049684047216293376,2049684047216293376,773221133,2016.0,289.54474525448495,0.014600054,35.2276137575213,0.016534124,3.247660309906318,0.017708682,183.39368000000002,4.073857299999999,2.7570950829932337,0.01921562,-2.9991234838385448,0.02158885,-0.10017975,0.03346912,-0.28177947,0.089926586,0.088694856,0.090288945,-0.3154582,-0.023698683999999998,-0.05589866,-0.118720464,430,0,427,3,0.9428408000000001,447.70302999999996,0.0,0.0,31,False,1.3651525,,,,,,,,50,27,0.03122811,53,26,0,0.0045333466999999995,160.27583,0,0,1.0318305,0.1662027,0.12578468,0.059981875,0.23487674,-85.44011,70.67851,9.115921,-35.98146,False,442,21359.66132218135,17.040384,1253.473,14.863381,46,6747.1664765494625,23.249666,290.20486,15.765738500000001,42,21418.667416124285,47.928726,446.8858,13.920914999999999,0.0,1.0,0.0,0.0,0.0,1.3186461,1.8448238000000001,0.9023571,0.94246674,,,0,,,,67.39020098663087,10.275947750540498,299.81761046355325,56.661278449187726,-8005.353197456918,279.6895578056092,75.4306175480659,49.26428306142402,5.488077416741703,-6.349113764829021,0.2389857728578142,1.0414392755976825,1.5201442436807036,0.2703483618248076,-1.6839225261576927,-2.4579494886764404,-0.2928566160592809,15.742047338609154,-22.200032506269167,-41.064779164944866,2.8900439807173095,0.398563965143677
2092417842241366912,1636042515805110273,Gaia EDR3 2092417842241366912,2092417842241366912,649336301,2016.0,283.8273263922105,0.018488038000000002,34.797586765643146,0.020794882,2.534297169835753,0.023425847000000003,108.18378999999999,3.0214627,1.045865996481347,0.024255354,-2.834678286158538,0.026458116,-0.010741038,0.17461266,-0.068738855,-0.10466886,0.13668752,-0.10063722,-0.30898404,-0.098277844,-0.124676436,-0.024418547999999998,388,0,388,0,-0.6875475999999999,370.63275,0.0,0.0,31,False,1.3709707,,,,,,,,45,26,0.03748996,49,18,0,0.0029844602,94.848854,1,0,0.9743980999999999,0.2667967,0.095050514,0.042445897999999996,0.17446241,-87.99548,66.598656,-44.77169,37.823170000000005,False,383,13784.574878713403,24.786116,556.141,15.338883,48,4513.750071945036,28.548671999999996,158.10718,16.202198000000003,47,13592.972889019951,61.79981,219.9517,14.414609,0.0,1.0,0.0,2.0,0.0,1.3135496000000002,1.7875891,0.8633146,0.92427444,,,0,,,,64.99057684440483,14.35183735501232,291.2538728077586,57.22104996937821,-7960.110986641051,346.4296017331917,118.19496053923376,75.53661944555061,-0.22934144553272517,-6.7791407567071715,-0.4743773672127509,-0.6697898109142042,-1.2528597092740115,-0.7023462132141536,-1.519477328477686,-2.842222877960226,-1.2794123498177563,60.984258154476265,44.54001142131335,1.6995638262229988,3.1061050109619073,1.4595157293028582
2093919294086889216,1636042515805110273,Gaia EDR3 2093919294086889216,2093919294086889216,599336130,2016.0,283.40673889709575,0.018151715,36.846522615272335,0.02045715,2.7391746626785487,0.021813331000000002,125.573425,3.8205620000000002,1.219349921487507,0.023788245,-3.6207566581323167,0.025480432,0.025449809,-0.017525271999999998,-0.19570556,-0.04241424,0.07187377,-0.057483572999999996,-0.30112752,-0.19524299,-0.05314261,0.035929214,419,0,416,3,6.874119,642.5366,0.13811252,5.4284606,31,False,1.3406764,,,,,,,,48,28,0.036204747999999995,52,23,0,0.02169887,93.79415999999999,0,0,1.248229,0.12264094,0.094117776,0.024786292,0.14550844,-110.04131000000001,-88.60893,-0.59670955,42.626503,False,413,18440.88039454248,7.976701299999999,2311.843,15.022913,46,5222.1382019646335,13.756431,379.61432,16.04392,48,19570.416686000834,32.569393,600.88367,14.018895,0.0,2.0,0.0,1.0,0.0,1.3444345,2.0250254,1.0210075,1.0040178,,,0,,,,66.80576831987989,15.464358570149155,291.3096752429802,59.29795769648956,-7983.145922444468,323.417470143076,117.78824486416056,43.649423057733564,-0.6499289406474986,-4.730204907077983,-0.26949987436995526,-0.49630588590804425,-0.8589168938661927,-0.46667552223310854,-2.305555700451465,-3.9900408137294865,-2.84179149713624,37.94932235105898,21.52787983119765,1.2928481511497978,4.081441402959966,2.879855023477289
2093480210989814016,1636042515805110273,Gaia EDR3 2093480210989814016,2093480210989814016,642231585,2016.0,282.82385515076413,0.03023304,35.9548597664531,0.037945874,2.8660092766860554,0.040237512,71.227295,3.6369336000000003,1.1020904057106846,0.041855342999999996,-3.465931573612364,0.04866126,0.01700936,-0.053513415,0.0011850394,0.09110297,0.23468584,0.07197717599999999,-0.03342066,-0.07895807,0.06475914,0.15885120000000003,411,0,408,3,1.0234288,450.66934000000003,0.0,2.002224e-15,31,False,1.2760171999999999,,,,,,,,47,25,0.06924866,49,18,0,0.006904082,168.04109,0,0,1.0354276,0.13098656,0.21106897,0.018628662,0.13490798,-107.68141000000001,-88.80736999999999,-42.600857,39.008945000000004,False,397,4732.494390955349,5.0506735,937.0026,16.499641,43,917.602612710562,11.465371000000001,80.032524,17.931906,43,5811.64529507411,15.179386,382.86432,15.337148000000001,0.0,1.0,0.0,0.0,0.0,1.4219241000000002,2.594758,1.4322643,1.1624937,,,0,,,,65.76445980764707,15.555861764490091,290.11360179161284,58.50201037091899,-7983.753940853709,306.51080112641915,114.01881937312095,37.7075855072708,-1.2328126869791163,-5.62186775589722,-0.14266526036244853,-0.6135654016848666,-1.0148566816560562,-0.6404767420514937,-2.1507306159315123,-3.55737681757582,-2.067155691505428,37.341303941818296,4.621210814540802,-2.4765773398898148,3.6993058682039,2.1641033039187803
2039197768613650816,1636042515805110273,Gaia EDR3 2039197768613650816,2039197768613650816,961664228,2016.0,289.4978147975938,0.009523496999999999,30.1090327199445,0.011816896499999998,2.505012914724512,0.014164901,176.84648,4.1308794,2.046797674392396,0.012992861999999999,-3.588144816368616,0.01570104,-0.07239068,-0.012102446999999999,-0.033081107,-0.1070387,0.18639955,-0.14341725,-0.032397407999999996,-0.22116397,0.13897943,-0.05901327,462,0,460,2,-1.1811848999999999,420.2506,0.0,0.0,31,False,1.4642097,,,,,,,,54,27,0.021882717000000003,57,23,0,0.025852392999999998,110.47341000000002,0,0,0.9603779,0.19083150000000002,0.18933247,0.12183268,0.2884259,-88.157845,74.28631,-0.65712184,-35.718586,False,483,45751.14113158326,61.721680000000006,741.24915,14.036361999999999,56,20095.952757097213,95.43241,210.57787000000002,14.580770499999998,54,36841.27439728274,139.7863,263.55426,13.332059,0.0,4.0,0.0,2.0,0.0,1.2444985,1.2487116000000003,0.5444088,0.7043028,,,0,,,,62.729412360741264,8.032840971821669,297.75719746542853,51.686017636782815,-7940.715013828306,351.3477604562579,76.12117719051255,102.65071712572234,5.441146959850528,-11.467694802405816,-0.503661622323992,0.33114186699684467,0.6266507571720304,0.12813582818072092,-2.272943858687764,-4.301304461962752,-1.2853870809638819,80.380230967221,49.45817014437955,-40.37421952249821,4.346712694205237,1.291758003022396
2093519484171443072,1636042515805110273,Gaia EDR3 2093519484171443072,2093519484171443072,1550823206,2016.0,283.1381444067733,0.011821766000000001,36.42921336754555,0.013482417,2.8313514318153548,0.014601352,193.91021999999998,3.2657712,1.008893891949369,0.017338278000000002,-3.1060255798238665,0.018244589,-0.1501543,0.05615822,-0.15204927,0.068744875,0.01298848,0.08305509400000001,-0.25902304,0.09438212,-0.15256707,-0.1827775,463,0,460,3,-0.89806026,426.56012000000004,0.0,0.0,31,False,1.4135926,,,,,,,,53,27,0.02719816,55,22,0,0.0108825695,140.20337,0,0,0.9696526,0.18834086,0.16886853,0.09751495,0.14735308,-84.83201,62.793137,-20.109964,44.206043,False,459,28661.517175235374,38.923823999999996,736.3489400000001,14.544119,50,10857.885726481523,55.690661999999996,194.9678,15.249179000000002,50,25658.18434824586,81.908,313.25616,13.724831,0.0,0.0,0.0,0.0,0.0,1.2740452,1.5243483,0.70506,0.81928825,,,0,,,,66.32007842339655,15.503294063547091,290.75192213747835,58.92564595245443,-7985.043232463504,311.6819911178032,114.85530576324857,37.39423224316426,-0.9185234309699695,-5.147514154804767,-0.1773231052331492,-0.7067619154461822,-1.183316188614121,-0.8354516489239681,-1.7908246221430144,-2.99833893145302,-1.66303296201559,36.05201233202297,9.792400805924842,-1.6400909497621967,3.223394724526161,1.8610905648141156
2092549130801615744,1636042515805110273,Gaia EDR3 2092549130801615744,2092549130801615744,718628542,2016.0,285.8816681822456,0.008031778,35.10266612594376,0.010400765,2.820508028062392,0.010641238999999999,265.05447000000004,3.6147992999999996,1.9139505230359333,0.010551115500000001,-3.0665235559617487,0.012275441000000002,0.014665723,0.10114514,-0.18121379999999998,-0.056206662000000004,0.27693272,-0.11247333,-0.43311056,-0.1919303,-0.14289911,0.07761237,416,0,414,2,-1.5500573999999998,376.8127,0.0,0.0,31,False,1.4994435,,,,,,,,48,26,0.018025262,54,25,0,0.007658007,13.484501000000002,0,0,0.9454959999999999,0.13829613,0.16797234,0.067350514,0.18656243,-63.457980000000006,86.02913000000001,-33.788292,42.55102,False,420,96247.18815028413,140.8551,683.3063400000001,13.228897,49,46125.08535663344,236.6511,194.90755,13.678699499999999,46,71543.42936835876,289.9726,246.7248,12.611471,0.0,0.0,0.0,0.0,0.0,1.2225658000000001,1.0672283,0.44980240000000005,0.6174259,,,0,,,,65.97597778572936,12.933617511709445,294.41398441005015,57.20357524635275,-7981.089761139912,315.6175742025464,99.79533666110353,45.47293997488394,1.8250003445023708,-6.4740613964065545,-0.18816650898611176,0.19829471564038204,0.33327692501330514,0.1609285037961108,-1.7513225982808966,-2.9434743552112375,-1.1592062343834832,40.005483655614626,13.727983890668042,-16.70006005190723,2.9622820238006597,1.1703234925299886
2093950144832625920,1636042515805110273,Gaia EDR3 2093950144832625920,2093950144832625920,115646254,2016.0,283.482657169977,0.009066761999999999,37.147282288823796,0.010868753,2.758625048779208,0.011348191,243.08942000000002,3.2164571,1.3112558243538823,0.011474378,-2.937040093160561,0.01238451,-0.15405560000000001,-0.07708067,0.05323247,0.042115517000000005,0.19066174,0.012810281000000001,-0.32079914,-0.07782581400000001,-0.1981578,-0.12827858,309,0,307,2,-1.3393043,274.19415,0.0,0.0,31,False,1.5057048000000002,,,,,,,,36,25,0.018141275,42,17,0,0.020552557,2.1097324,0,0,0.94491917,0.13264339,0.16809851,0.21488084,0.07624064400000001,-128.7685,69.83842,-18.474073,34.941784000000006,False,306,91997.03806867242,135.72533,677.81775,13.277932,39,44392.26631211135,237.4648,186.94252,13.720274,39,67541.5994846425,257.32684,262.47397,12.673967,0.0,0.0,0.0,0.0,0.0,1.2167116000000002,1.0463065999999999,0.44234179999999995,0.6039648,-21.715754999999998,6.9811845,4,4000.0,3.0,0.0,67.1181311316378,15.523731864906404,291.5345467934846,59.582669972672306,-7985.9156464803345,321.7900756096642,117.47098258648211,40.4300039636678,-0.5740106677662311,-4.429445233526522,-0.25004948826929585,-0.4043999830416689,-0.694928140346866,-0.3383899368668197,-1.621839135479709,-2.7869972839354746,-1.7072712779505959,35.17959831519238,19.90048529778585,0.9755858734713456,2.872329887201271,1.740483543699219
2100758668727355648,1636042515805110273,Gaia EDR3 2100758668727355648,2100758668727355648,1330444361,2016.0,286.1235302118702,0.07542805400000001,40.428906271982385,0.07635955,2.8565394201222905,0.08584598,33.27517,1.9032714,1.380167491516491,0.098082826,-1.3105647122189097,0.098203816,0.03499458,-0.027998507000000002,-0.10221334,-0.06548989599999999,0.10504076,-0.08704135,-0.16140714,-0.10865691,-0.09136495,0.05071338,391,0,389,2,-1.2830138,498.99225,0.4505008,3.422917,95,False,,1.158496,0.023272617000000002,-0.0073101046,0.07891253,0.07012434,-0.117285505,-0.11746783,45,28,0.14057775,50,21,0,0.016119001,30.487211,0,0,0.9531461999999999,0.15478452,0.038956054,0.11465066,0.19054334,-88.993034,34.407413,-19.25649,-38.746666,False,377,1402.5008251128552,1.6887578999999997,830.49255,17.820107999999998,39,222.2238598480332,9.247102,24.03173,19.471565,37,1907.7387230761854,9.991338,190.93927,16.546598,0.0,0.0,0.0,2.0,0.0,1.518689,2.9249668,1.6514567999999998,1.2735100000000001,,,0,,,,71.07980518783526,14.900062583480539,297.1076974604553,62.35912831538699,-8012.048027306269,320.02462844378334,110.53526730159552,21.124746032660173,2.06686237412697,-1.147821250367933,-0.1521351169262135,-0.33548831587906025,-0.5567479451122526,-0.811984011687739,0.004636245461942412,0.007693919614485009,0.29936193402987515,9.047217489257491,18.13503813190499,-5.960129411415238,0.5568011052303596,0.8654106555749251
